3.900000000000000000e+01
1.190000000000000000e+02
2.250000000000000000e+02
3.250000000000000000e+02
3.900000000000000000e+01
1.210000000000000000e+02
2.240000000000000000e+02
3.250000000000000000e+02
3.900000000000000000e+01
1.200000000000000000e+02
2.240000000000000000e+02
3.250000000000000000e+02
3.900000000000000000e+01
1.200000000000000000e+02
2.260000000000000000e+02
3.250000000000000000e+02
4.000000000000000000e+01
1.200000000000000000e+02
2.260000000000000000e+02
3.250000000000000000e+02
3.900000000000000000e+01
1.200000000000000000e+02
2.260000000000000000e+02
3.240000000000000000e+02
3.900000000000000000e+01
1.200000000000000000e+02
2.250000000000000000e+02
3.240000000000000000e+02
3.900000000000000000e+01
1.190000000000000000e+02
2.240000000000000000e+02
3.240000000000000000e+02
3.900000000000000000e+01
1.200000000000000000e+02
2.250000000000000000e+02
3.250000000000000000e+02
